Store,Date,DayOfWeek,Sales,Customers,Promo,POST_Promo,POST_Sales
547,2014-02-19,3,6190.0,426,1,1,5612
548,2014-02-19,3,5282.0,412,1,1,4346
549,2014-02-19,3,4778.0,553,1,1,5696
550,2014-02-19,3,5806.0,474,1,1,6713
551,2014-02-19,3,6114.0,971,1,1,7064
552,2014-02-19,3,9903.0,789,1,1,8121
553,2014-02-19,3,6089.0,520,1,1,8005
554,2014-02-19,3,4261.0,518,1,1,4054
555,2014-02-19,3,4755.0,421,1,1,5369
556,2014-02-19,3,7148.0,843,1,1,8006
557,2014-02-19,3,5180.0,785,1,1,4200
558,2014-02-19,3,3164.0,439,1,1,5462
559,2014-02-19,3,6012.0,775,1,1,6794
560,2014-02-19,3,13576.0,1555,1,1,15281
561,2014-02-19,3,7143.0,684,1,1,6173
562,2014-02-19,3,19137.0,3151,1,1,19639
563,2014-02-19,3,5598.0,702,1,1,6923
564,2014-02-19,3,5147.0,439,1,1,5863
565,2014-02-19,3,7739.0,918,1,1,6823
566,2014-02-19,3,4925.0,526,1,1,5020
567,2014-02-19,3,5953.0,705,1,1,6415
568,2014-02-19,3,4398.0,376,1,1,5116
569,2014-02-19,3,5034.0,727,1,1,4547
570,2014-02-19,3,5302.0,721,1,1,4957
571,2014-02-19,3,6407.0,462,1,1,8098
572,2014-02-19,3,7255.0,584,1,1,6985
573,2014-02-19,3,4181.0,334,1,1,3444
574,2014-02-19,3,8995.0,655,1,1,8848
575,2014-02-19,3,6606.0,614,1,1,5846
576,2014-02-19,3,7070.0,936,1,1,7693
577,2014-02-19,3,4976.0,614,1,1,3706
578,2014-02-19,3,7132.0,611,1,1,7932
579,2014-02-19,3,8370.0,874,1,1,8768
580,2014-02-19,3,9182.0,1386,1,1,10530
581,2014-02-19,3,5924.0,635,1,1,6564
582,2014-02-19,3,7395.0,898,1,1,6799
583,2014-02-19,3,4659.0,450,1,1,4011
584,2014-02-19,3,5211.0,433,1,1,5005
585,2014-02-19,3,6634.0,935,1,1,7084
586,2014-02-19,3,15995.0,2335,1,1,14813
587,2014-02-19,3,8370.0,598,1,1,7253
588,2014-02-19,3,5524.0,630,1,1,8108
589,2014-02-19,3,5978.0,570,1,1,6109
590,2014-02-19,3,4817.0,346,1,1,6097
591,2014-02-19,3,5869.0,493,1,1,5719
592,2014-02-19,3,4420.0,552,1,1,5256
593,2014-02-19,3,8380.0,1073,1,1,11821
594,2014-02-19,3,4815.0,512,1,1,3949
595,2014-02-19,3,13959.0,1649,1,1,18682
596,2014-02-19,3,4210.0,618,1,1,5798
597,2014-02-19,3,4909.0,668,1,1,4863
598,2014-02-19,3,5468.0,750,1,1,5301
599,2014-02-19,3,8747.0,791,1,1,9489
600,2014-02-19,3,7072.0,583,1,1,6762
601,2014-02-19,3,4671.0,382,1,1,5184
602,2014-02-19,3,6820.0,661,1,1,8246
603,2014-02-19,3,8038.0,1054,1,1,8018
604,2014-02-19,3,8031.0,552,1,1,8660
605,2014-02-19,3,7728.0,513,1,1,7953
606,2014-02-19,3,6302.0,651,1,1,6106
607,2014-02-19,3,4311.0,427,1,1,3954
608,2014-02-19,3,9754.0,941,1,1,8724
609,2014-02-19,3,4602.0,523,1,1,4982
610,2014-02-19,3,4388.0,526,1,1,5843
611,2014-02-19,3,5522.0,464,1,1,6229
612,2014-02-19,3,6900.0,405,1,1,9356
613,2014-02-19,3,6728.0,1017,1,1,6781
614,2014-02-19,3,6682.0,862,1,1,7137
615,2014-02-19,3,9998.0,1183,1,1,9905
616,2014-02-19,3,9357.0,855,1,1,7244
617,2014-02-19,3,6211.0,566,1,1,6014
618,2014-02-19,3,6398.0,511,1,1,7030
619,2014-02-19,3,5286.0,503,1,1,5611
620,2014-02-19,3,7647.0,674,1,1,7018
621,2014-02-19,3,6171.0,848,1,1,5861
622,2014-02-19,3,4354.0,440,1,1,4895
623,2014-02-19,3,7059.0,820,1,1,7070
624,2014-02-19,3,7116.0,651,1,1,7033
625,2014-02-19,3,7080.0,634,1,1,7291
626,2014-02-19,3,9865.0,786,1,1,8480
627,2014-02-19,3,6810.0,639,1,1,5983
628,2014-02-19,3,6274.0,772,1,1,7063
629,2014-02-19,3,6835.0,632,1,1,7420
630,2014-02-19,3,7564.0,815,1,1,7502
631,2014-02-19,3,5431.0,605,1,1,5141
632,2014-02-19,3,6612.0,839,1,1,7005
633,2014-02-19,3,5608.0,446,1,1,7287
634,2014-02-19,3,7144.0,660,1,1,6023
635,2014-02-19,3,6436.0,597,1,1,6009
636,2014-02-19,3,6727.0,786,1,1,5090
637,2014-02-19,3,8696.0,679,1,1,8978
638,2014-02-19,3,6030.0,486,1,1,6164
639,2014-02-19,3,5648.0,562,1,1,5137
640,2014-02-19,3,11898.0,843,1,1,11172
641,2014-02-19,3,6345.0,559,1,1,6603
642,2014-02-19,3,4245.0,550,1,1,3990
643,2014-02-19,3,6958.0,873,1,1,7017
644,2014-02-19,3,7934.0,857,1,1,9689
645,2014-02-19,3,11075.0,1335,1,1,10675
646,2014-02-19,3,4880.0,658,1,1,5716
647,2014-02-19,3,5522.0,676,1,1,6010
648,2014-02-19,3,6084.0,546,1,1,6279
649,2014-02-19,3,4221.0,432,1,1,2849
650,2014-02-19,3,6226.0,608,1,1,7534
651,2014-02-19,3,7824.0,911,1,1,8198
652,2014-02-19,3,6636.0,630,1,1,6191
653,2014-02-19,3,6338.0,511,1,1,4233
654,2014-02-19,3,7077.0,705,1,1,7792
655,2014-02-19,3,6750.0,600,1,1,8007
656,2014-02-19,3,3308.0,395,1,1,3064
657,2014-02-19,3,5756.0,757,1,1,6192
658,2014-02-19,3,6758.0,641,1,1,6429
659,2014-02-19,3,6670.0,758,1,1,6064
660,2014-02-19,3,4857.0,533,1,1,4292
661,2014-02-19,3,7542.0,614,1,1,7529
662,2014-02-19,3,9084.0,782,1,1,8873
663,2014-02-19,3,4896.0,634,1,1,4748
664,2014-02-19,3,4752.0,630,1,1,4576
665,2014-02-19,3,9106.0,1327,1,1,8404
666,2014-02-19,3,7006.0,644,1,1,8214
667,2014-02-19,3,9594.0,757,1,1,9617
668,2014-02-19,3,8990.0,1134,1,1,8072
669,2014-02-19,3,4140.0,353,1,1,4027
670,2014-02-19,3,7104.0,698,1,1,10227
671,2014-02-19,3,5988.0,610,1,1,5574
672,2014-02-19,3,8158.0,1349,1,1,8512
673,2014-02-19,3,7069.0,575,1,1,8156
674,2014-02-19,3,9070.0,1144,1,1,8892
675,2014-02-19,3,4287.0,437,1,1,4746
676,2014-02-19,3,7079.0,1652,1,1,8117
677,2014-02-19,3,8852.0,650,1,1,8957
678,2014-02-19,3,7452.0,885,1,1,6908
679,2014-02-19,3,10621.0,1142,1,1,11657
680,2014-02-19,3,4704.0,712,1,1,5266
681,2014-02-19,3,3602.0,462,1,1,829
682,2014-02-19,3,12949.0,1947,1,1,12136
683,2014-02-19,3,8813.0,855,1,1,9377
684,2014-02-19,3,7414.0,564,1,1,8319
685,2014-02-19,3,6671.0,579,1,1,6335
686,2014-02-19,3,6619.0,791,1,1,7674
687,2014-02-19,3,7694.0,700,1,1,9823
688,2014-02-19,3,3745.0,359,1,1,1568
689,2014-02-19,3,7398.0,697,1,1,6973
690,2014-02-19,3,5754.0,818,1,1,6769
691,2014-02-19,3,8177.0,609,1,1,8662
692,2014-02-19,3,7325.0,851,1,1,7274
693,2014-02-19,3,7708.0,566,1,1,6948
694,2014-02-19,3,8137.0,791,1,1,10211
695,2014-02-19,3,5469.0,533,1,1,5345
696,2014-02-19,3,7767.0,991,1,1,9529
697,2014-02-19,3,10806.0,989,1,1,13058
698,2014-02-19,3,15687.0,1927,1,1,16497
699,2014-02-19,3,9058.0,1004,1,1,9386
700,2014-02-19,3,5121.0,591,1,1,4048
701,2014-02-19,3,6149.0,645,1,1,6666
702,2014-02-19,3,4155.0,335,1,1,4635
703,2014-02-19,3,3712.0,388,1,1,4340
704,2014-02-19,3,9598.0,1013,1,1,10732
705,2014-02-19,3,8591.0,1000,1,1,7793
706,2014-02-19,3,5588.0,487,1,1,6283
707,2014-02-19,3,7852.0,892,1,1,8191
708,2014-02-19,3,3741.0,395,1,1,1217
709,2014-02-19,3,11855.0,1588,1,1,10705
710,2014-02-19,3,5100.0,371,1,1,4988
711,2014-02-19,3,8220.0,562,1,1,7981
712,2014-02-19,3,5265.0,471,1,1,9264
713,2014-02-19,3,10870.0,1410,1,1,10986
714,2014-02-19,3,3880.0,310,1,1,4619
715,2014-02-19,3,7655.0,757,1,1,6100
716,2014-02-19,3,5199.0,391,1,1,5806
717,2014-02-19,3,6187.0,624,1,1,6211
718,2014-02-19,3,8617.0,915,1,1,8204
719,2014-02-19,3,5148.0,418,1,1,5992
720,2014-02-19,3,8141.0,774,1,1,7292
721,2014-02-19,3,7266.0,727,1,1,7765
722,2014-02-19,3,10574.0,1599,1,1,10568
723,2014-02-19,3,7222.0,588,1,1,7857
724,2014-02-19,3,5484.0,607,1,1,7023
725,2014-02-19,3,4495.0,496,1,1,5985
726,2014-02-19,3,10902.0,1018,1,1,11793
727,2014-02-19,3,4695.0,491,1,1,5810
728,2014-02-19,3,4634.0,425,1,1,5338
729,2014-02-19,3,10750.0,1093,1,1,12184
730,2014-02-19,3,7445.0,920,1,1,7299
731,2014-02-19,3,10136.0,1026,1,1,8465
732,2014-02-19,3,4161.0,481,1,1,4708
733,2014-02-19,3,13850.0,3160,1,1,16013
734,2014-02-19,3,6382.0,560,1,1,6863
735,2014-02-19,3,6487.0,625,1,1,6417
736,2014-02-19,3,4843.0,436,1,1,6766
737,2014-02-19,3,6393.0,947,1,1,6424
738,2014-02-19,3,8800.0,700,1,1,8920
739,2014-02-19,3,10539.0,759,1,1,8058
740,2014-02-19,3,7202.0,496,1,1,12717
741,2014-02-19,3,8068.0,949,1,1,8970
742,2014-02-19,3,8338.0,865,1,1,7902
743,2014-02-19,3,4020.0,399,1,1,3926
744,2014-02-19,3,6873.0,775,1,1,7955
745,2014-02-19,3,8607.0,836,1,1,7478
746,2014-02-19,3,5988.0,494,1,1,5651
747,2014-02-19,3,7411.0,642,1,1,9848
748,2014-02-19,3,5516.0,450,1,1,5435
749,2014-02-19,3,5935.0,730,1,1,6279
750,2014-02-19,3,5120.0,380,1,1,6161
751,2014-02-19,3,4709.0,616,1,1,5050
752,2014-02-19,3,5468.0,480,1,1,7102
753,2014-02-19,3,9232.0,776,1,1,9282
754,2014-02-19,3,5988.0,800,1,1,6942
755,2014-02-19,3,9738.0,834,1,1,10059
756,2014-02-19,3,15462.0,2134,1,1,17452
757,2014-02-19,3,6435.0,592,1,1,3262
758,2014-02-19,3,5414.0,710,1,1,5257
759,2014-02-19,3,8034.0,872,1,1,5706
760,2014-02-19,3,6956.0,1046,1,1,7606
761,2014-02-19,3,8551.0,963,1,1,10037
762,2014-02-19,3,3766.0,372,1,1,4840
763,2014-02-19,3,5361.0,558,1,1,5771
764,2014-02-19,3,3644.0,410,1,1,3729
765,2014-02-19,3,8759.0,715,1,1,8056
766,2014-02-19,3,5829.0,506,1,1,7627
767,2014-02-19,3,6261.0,591,1,1,7254
768,2014-02-19,3,12613.0,1236,1,1,13894
769,2014-02-19,3,9686.0,2936,1,1,11842
770,2014-02-19,3,6899.0,771,1,1,6469
771,2014-02-19,3,5798.0,591,1,1,6902
772,2014-02-19,3,4341.0,534,1,1,4624
773,2014-02-19,3,5926.0,825,1,1,6343
774,2014-02-19,3,5238.0,688,1,1,6759
775,2014-02-19,3,8105.0,550,1,1,9051
776,2014-02-19,3,4946.0,563,1,1,4369
777,2014-02-19,3,3507.0,310,1,1,3096
778,2014-02-19,3,6443.0,866,1,1,6061
779,2014-02-19,3,7343.0,678,1,1,6830
780,2014-02-19,3,6298.0,718,1,1,6956
781,2014-02-19,3,5419.0,743,1,1,4185
782,2014-02-19,3,5660.0,510,1,1,6278
783,2014-02-19,3,6361.0,597,1,1,6875
784,2014-02-19,3,8370.0,850,1,1,9349
785,2014-02-19,3,6920.0,513,1,1,6904
786,2014-02-19,3,4041.0,609,1,1,3364
787,2014-02-19,3,9478.0,1135,1,1,10695
788,2014-02-19,3,18395.0,1740,1,1,18563
789,2014-02-19,3,3173.0,515,1,1,2135
790,2014-02-19,3,7009.0,627,1,1,6690
791,2014-02-19,3,7049.0,800,1,1,8197
792,2014-02-19,3,8818.0,738,1,1,8689
793,2014-02-19,3,4606.0,437,1,1,4651
794,2014-02-19,3,2546.0,453,1,1,3119
795,2014-02-19,3,5247.0,525,1,1,6123
796,2014-02-19,3,7795.0,677,1,1,8113
797,2014-02-19,3,3705.0,343,1,1,4935
798,2014-02-19,3,8265.0,982,1,1,7680
799,2014-02-19,3,11025.0,972,1,1,10035
800,2014-02-19,3,5770.0,524,1,1,6112
801,2014-02-19,3,4671.0,408,1,1,8718
802,2014-02-19,3,6979.0,536,1,1,6986
803,2014-02-19,3,5281.0,421,1,1,5436
804,2014-02-19,3,5434.0,446,1,1,4539
805,2014-02-19,3,5398.0,523,1,1,6420
806,2014-02-19,3,8041.0,564,1,1,7360
807,2014-02-19,3,10383.0,1005,1,1,11508
808,2014-02-19,3,7571.0,545,1,1,7675
809,2014-02-19,3,10466.0,889,1,1,9962
810,2014-02-19,3,6080.0,494,1,1,5279
811,2014-02-19,3,3711.0,630,1,1,4222
812,2014-02-19,3,7077.0,814,1,1,5594
813,2014-02-19,3,5967.0,694,1,1,6063
814,2014-02-19,3,8276.0,682,1,1,9439
815,2014-02-19,3,9259.0,878,1,1,10020
816,2014-02-19,3,4738.0,716,1,1,6251
817,2014-02-19,3,22607.0,3164,1,1,20058
818,2014-02-19,3,6851.0,640,1,1,7264
819,2014-02-19,3,6410.0,589,1,1,5432
820,2014-02-19,3,11962.0,1070,1,1,12125
821,2014-02-19,3,7172.0,878,1,1,6900
822,2014-02-19,3,8740.0,646,1,1,8028
823,2014-02-19,3,5761.0,522,1,1,6557
824,2014-02-19,3,6774.0,891,1,1,7810
825,2014-02-19,3,4375.0,476,1,1,4492
826,2014-02-19,3,8234.0,743,1,1,9357
827,2014-02-19,3,10599.0,1324,1,1,11262
828,2014-02-19,3,6107.0,651,1,1,5174
829,2014-02-19,3,6171.0,806,1,1,6487
830,2014-02-19,3,6831.0,606,1,1,7167
831,2014-02-19,3,14901.0,1733,1,1,15845
832,2014-02-19,3,6531.0,515,1,1,6117
833,2014-02-19,3,5729.0,507,1,1,4207
834,2014-02-19,3,6010.0,635,1,1,7000
835,2014-02-19,3,5158.0,648,1,1,4980
836,2014-02-19,3,6782.0,784,1,1,4986
838,2014-02-19,3,7971.0,788,1,1,8106
839,2014-02-19,3,6398.0,756,1,1,6033
840,2014-02-19,3,8533.0,1145,1,1,7278
841,2014-02-19,3,3074.0,424,1,1,4598
842,2014-02-19,3,15914.0,1041,1,1,18821
843,2014-02-19,3,9470.0,1075,1,1,10126
844,2014-02-19,3,5291.0,544,1,1,4125
845,2014-02-19,3,4561.0,353,1,1,4928
846,2014-02-19,3,9339.0,866,1,1,10707
847,2014-02-19,3,7019.0,943,1,1,7227
848,2014-02-19,3,6562.0,769,1,1,7014
849,2014-02-19,3,8351.0,946,1,1,8973
850,2014-02-19,3,6059.0,625,1,1,6895
851,2014-02-19,3,6185.0,478,1,1,6704
852,2014-02-19,3,4811.0,574,1,1,4791
853,2014-02-19,3,9338.0,1032,1,1,9962
854,2014-02-19,3,7323.0,699,1,1,6834
855,2014-02-19,3,6253.0,654,1,1,6507
856,2014-02-19,3,7445.0,960,1,1,7942
857,2014-02-19,3,6454.0,868,1,1,6182
858,2014-02-19,3,4756.0,399,1,1,4884
859,2014-02-19,3,6908.0,625,1,1,7365
860,2014-02-19,3,5178.0,622,1,1,5220
861,2014-02-19,3,3737.0,520,1,1,4482
862,2014-02-19,3,7952.0,1027,1,1,8359
863,2014-02-19,3,7147.0,846,1,1,8041
864,2014-02-19,3,4492.0,632,1,1,4844
865,2014-02-19,3,8736.0,633,1,1,10055
866,2014-02-19,3,6888.0,446,1,1,7870
867,2014-02-19,3,4060.0,351,1,1,5019
868,2014-02-19,3,9321.0,619,1,1,9460
869,2014-02-19,3,6233.0,905,1,1,7789
870,2014-02-19,3,6777.0,903,1,1,6661
871,2014-02-19,3,4775.0,381,1,1,5719
872,2014-02-19,3,9072.0,870,1,1,9750
873,2014-02-19,3,3927.0,474,1,1,2438
874,2014-02-19,3,4536.0,461,1,1,4944
875,2014-02-19,3,5487.0,472,1,1,5811
876,2014-02-19,3,10269.0,1062,1,1,9839
877,2014-02-19,3,6722.0,898,1,1,6803
878,2014-02-19,3,10650.0,901,1,1,10343
879,2014-02-19,3,3542.0,315,1,1,4318
880,2014-02-19,3,7528.0,820,1,1,7392
881,2014-02-19,3,4836.0,714,1,1,4798
882,2014-02-19,3,5784.0,737,1,1,6441
883,2014-02-19,3,5282.0,528,1,1,6060
884,2014-02-19,3,5757.0,528,1,1,4779
885,2014-02-19,3,4962.0,672,1,1,4300
886,2014-02-19,3,6928.0,653,1,1,7290
887,2014-02-19,3,7489.0,564,1,1,5538
888,2014-02-19,3,7545.0,662,1,1,7390
889,2014-02-19,3,4034.0,456,1,1,4570
890,2014-02-19,3,5354.0,415,1,1,4797
891,2014-02-19,3,7167.0,1005,1,1,7121
892,2014-02-19,3,8444.0,760,1,1,8671
893,2014-02-19,3,6381.0,837,1,1,8593
894,2014-02-19,3,9351.0,1086,1,1,10258
895,2014-02-19,3,9406.0,882,1,1,9861
896,2014-02-19,3,6094.0,930,1,1,6908
897,2014-02-19,3,2784.0,328,1,1,2996
898,2014-02-19,3,6851.0,694,1,1,5473
899,2014-02-19,3,5928.0,557,1,1,5640
900,2014-02-19,3,5848.0,518,1,1,6561
901,2014-02-19,3,7421.0,644,1,1,8682
902,2014-02-19,3,4675.0,600,1,1,5244
903,2014-02-19,3,10531.0,744,1,1,12576
904,2014-02-19,3,6107.0,494,1,1,6386
905,2014-02-19,3,9975.0,1469,1,1,9543
906,2014-02-19,3,11176.0,1344,1,1,11761
907,2014-02-19,3,5713.0,728,1,1,6609
908,2014-02-19,3,4793.0,389,1,1,4016
909,2014-02-19,3,11488.0,1111,1,1,10185
910,2014-02-19,3,5862.0,563,1,1,5697
911,2014-02-19,3,9414.0,852,1,1,10857
912,2014-02-19,3,4793.0,669,1,1,5661
913,2014-02-19,3,9535.0,1254,1,1,10707
914,2014-02-19,3,9300.0,1049,1,1,9405
915,2014-02-19,3,5917.0,440,1,1,6248
916,2014-02-19,3,5889.0,710,1,1,5841
917,2014-02-19,3,6870.0,764,1,1,6106
918,2014-02-19,3,5664.0,581,1,1,6625
919,2014-02-19,3,6097.0,747,1,1,7653
920,2014-02-19,3,4989.0,523,1,1,5858
921,2014-02-19,3,9896.0,1158,1,1,10555
922,2014-02-19,3,7721.0,685,1,1,9495
923,2014-02-19,3,5088.0,645,1,1,6041
924,2014-02-19,3,4910.0,458,1,1,5277
925,2014-02-19,3,6927.0,1177,1,1,7639
926,2014-02-19,3,7457.0,517,1,1,7676
927,2014-02-19,3,7050.0,887,1,1,6629
928,2014-02-19,3,7955.0,689,1,1,8866
929,2014-02-19,3,6033.0,726,1,1,6762
930,2014-02-19,3,6491.0,1029,1,1,6982
931,2014-02-19,3,2893.0,330,1,1,6517
932,2014-02-19,3,7767.0,783,1,1,7168
933,2014-02-19,3,8677.0,1032,1,1,7232
934,2014-02-19,3,6452.0,651,1,1,6634
935,2014-02-19,3,5599.0,552,1,1,5834
936,2014-02-19,3,7367.0,900,1,1,7166
937,2014-02-19,3,7991.0,600,1,1,7969
938,2014-02-19,3,9000.0,926,1,1,9951
939,2014-02-19,3,5414.0,523,1,1,5353
940,2014-02-19,3,7649.0,742,1,1,7432
941,2014-02-19,3,5735.0,581,1,1,5471
942,2014-02-19,3,6499.0,469,1,1,5847
943,2014-02-19,3,6802.0,584,1,1,6968
944,2014-02-19,3,7679.0,1136,1,1,7477
945,2014-02-19,3,4153.0,509,1,1,5065
946,2014-02-19,3,4146.0,587,1,1,4897
947,2014-02-19,3,9600.0,1249,1,1,8971
948,2014-02-19,3,6392.0,1639,1,1,7144
949,2014-02-19,3,5753.0,544,1,1,6104
950,2014-02-19,3,6346.0,615,1,1,6235
951,2014-02-19,3,7930.0,727,1,1,7715
952,2014-02-19,3,6379.0,481,1,1,7973
953,2014-02-19,3,5761.0,587,1,1,7039
954,2014-02-19,3,7398.0,1041,1,1,6114
955,2014-02-19,3,4824.0,464,1,1,4801
956,2014-02-19,3,3965.0,548,1,1,3395
957,2014-02-19,3,7748.0,858,1,1,6826
958,2014-02-19,3,4244.0,579,1,1,3961
959,2014-02-19,3,7070.0,773,1,1,8360
960,2014-02-19,3,7712.0,564,1,1,9103
961,2014-02-19,3,6269.0,671,1,1,7186
962,2014-02-19,3,7320.0,919,1,1,6929
963,2014-02-19,3,11815.0,1011,1,1,10516
964,2014-02-19,3,10455.0,1406,1,1,12295
965,2014-02-19,3,9679.0,1009,1,1,7589
966,2014-02-19,3,5234.0,629,1,1,6134
967,2014-02-19,3,8145.0,871,1,1,8787
968,2014-02-19,3,7429.0,891,1,1,6687
969,2014-02-19,3,3705.0,619,1,1,4001
970,2014-02-19,3,3765.0,453,1,1,4177
971,2014-02-19,3,9087.0,1026,1,1,6647
972,2014-02-19,3,3558.0,403,1,1,4945
973,2014-02-19,3,5984.0,792,1,1,8318
974,2014-02-19,3,11203.0,1591,1,1,12423
975,2014-02-19,3,7672.0,738,1,1,7794
976,2014-02-19,3,8158.0,795,1,1,7513
977,2014-02-19,3,5357.0,534,1,1,5408
978,2014-02-19,3,7455.0,1000,1,1,7207
979,2014-02-19,3,6399.0,625,1,1,4694
980,2014-02-19,3,6921.0,542,1,1,7535
981,2014-02-19,3,7401.0,730,1,1,6821
982,2014-02-19,3,8871.0,722,1,1,8656
983,2014-02-19,3,10523.0,1364,1,1,11399
984,2014-02-19,3,6502.0,721,1,1,7638
985,2014-02-19,3,7364.0,710,1,1,8991
986,2014-02-19,3,6436.0,806,1,1,8158
987,2014-02-19,3,6958.0,879,1,1,8315
988,2014-02-19,3,4587.0,693,1,1,5233
989,2014-02-19,3,5720.0,607,1,1,4402
990,2014-02-19,3,6893.0,547,1,1,7054
991,2014-02-19,3,4831.0,476,1,1,4207
992,2014-02-19,3,6619.0,790,1,1,8495
993,2014-02-19,3,6695.0,656,1,1,7163
994,2014-02-19,3,5041.0,450,1,1,4317
995,2014-02-19,3,9270.0,763,1,1,9582
996,2014-02-19,3,7136.0,721,1,1,7412
997,2014-02-19,3,5358.0,393,1,1,4829
998,2014-02-19,3,4592.0,541,1,1,5435
999,2014-02-19,3,9552.0,630,1,1,10317
1000,2014-02-19,3,7068.0,658,1,1,7606
1001,2014-02-19,3,5658.0,598,1,1,4934
1002,2014-02-19,3,6635.0,768,1,1,9270
1003,2014-02-19,3,7756.0,754,1,1,7857
1004,2014-02-19,3,4869.0,412,1,1,5227
1005,2014-02-19,3,5419.0,824,1,1,5643
1006,2014-02-19,3,6053.0,840,1,1,6253
1007,2014-02-19,3,6480.0,732,1,1,8359
1008,2014-02-19,3,5549.0,708,1,1,6221
1009,2014-02-19,3,4719.0,453,1,1,4513
1010,2014-02-19,3,9157.0,790,1,1,9689
1011,2014-02-19,3,8196.0,942,1,1,9318
1012,2014-02-19,3,5629.0,512,1,1,7310
1013,2014-02-19,3,4598.0,485,1,1,3525
1014,2014-02-19,3,12308.0,1331,1,1,13260
1015,2014-02-19,3,6805.0,472,1,1,5294
1016,2014-02-19,3,5475.0,487,1,1,5617
1017,2014-02-19,3,7693.0,1005,1,1,8371
1018,2014-02-19,3,10959.0,1252,1,1,11523
1019,2014-02-19,3,8853.0,739,1,1,9145
1020,2014-02-19,3,9542.0,1218,1,1,10977
1021,2014-02-19,3,7930.0,964,1,1,8487
1022,2014-02-19,3,7134.0,834,1,1,8135
1023,2014-02-19,3,6610.0,641,1,1,7267
1024,2014-02-19,3,6346.0,802,1,1,10010
1025,2014-02-19,3,8730.0,956,1,1,9143
1026,2014-02-19,3,9043.0,1103,1,1,11257
1027,2014-02-19,3,13879.0,1702,1,1,13269
1028,2014-02-19,3,4688.0,541,1,1,6631
1029,2014-02-19,3,6468.0,913,1,1,5677
1030,2014-02-19,3,3608.0,345,1,1,2986
1031,2014-02-19,3,4546.0,419,1,1,4848
1032,2014-02-19,3,9015.0,965,1,1,8993
1033,2014-02-19,3,13880.0,1306,1,1,15527
1034,2014-02-19,3,7012.0,694,1,1,6913
1035,2014-02-19,3,4964.0,555,1,1,6336
1036,2014-02-19,3,3809.0,367,1,1,5009
1037,2014-02-19,3,7271.0,903,1,1,9356
1038,2014-02-19,3,5481.0,444,1,1,5125
1039,2014-02-19,3,8035.0,1047,1,1,7623
1040,2014-02-19,3,8443.0,821,1,1,9137
1041,2014-02-19,3,5843.0,688,1,1,6124
1042,2014-02-19,3,4324.0,543,1,1,5540
1043,2014-02-19,3,8437.0,1070,1,1,9246
1044,2014-02-19,3,7227.0,898,1,1,6702
1045,2014-02-19,3,6243.0,782,1,1,7188
1046,2014-02-19,3,9163.0,669,1,1,7965
1047,2014-02-19,3,4596.0,523,1,1,6796
1048,2014-02-19,3,7091.0,527,1,1,7174
1049,2014-02-19,3,3761.0,647,1,1,3566
1050,2014-02-19,3,7219.0,507,1,1,6999
1051,2014-02-19,3,8323.0,1118,1,1,9419
1052,2014-02-19,3,7437.0,720,1,1,6683
1053,2014-02-19,3,10481.0,1143,1,1,11116
1054,2014-02-19,3,5394.0,555,1,1,6122
1055,2014-02-19,3,8418.0,1052,1,1,8188
1056,2014-02-19,3,3746.0,352,1,1,4641
1057,2014-02-19,3,6268.0,572,1,1,5939
1058,2014-02-19,3,7590.0,738,1,1,7569
1059,2014-02-19,3,8584.0,1102,1,1,9555
1060,2014-02-19,3,7321.0,897,1,1,7512
1061,2014-02-19,3,6666.0,507,1,1,8253
1062,2014-02-19,3,6742.0,592,1,1,5376
1063,2014-02-19,3,4008.0,513,1,1,4905
1064,2014-02-19,3,9243.0,1080,1,1,9393
1065,2014-02-19,3,3576.0,428,1,1,6073
1066,2014-02-19,3,11046.0,1057,1,1,12313
1067,2014-02-19,3,5867.0,480,1,1,6340
1068,2014-02-19,3,4502.0,307,1,1,4125
1069,2014-02-19,3,8331.0,1102,1,1,4886
1070,2014-02-19,3,6908.0,849,1,1,6610
1071,2014-02-19,3,6164.0,705,1,1,7278
1072,2014-02-19,3,7567.0,688,1,1,6731
1073,2014-02-19,3,7365.0,944,1,1,7382
1074,2014-02-19,3,5206.0,510,1,1,5279
1075,2014-02-19,3,9837.0,1041,1,1,11720
1076,2014-02-19,3,3634.0,550,1,1,3466
1077,2014-02-19,3,4888.0,517,1,1,5585
1078,2014-02-19,3,7963.0,579,1,1,7161
1079,2014-02-19,3,10133.0,726,1,1,9067
1080,2014-02-19,3,10494.0,849,1,1,10683
1081,2014-02-19,3,8511.0,1257,1,1,7213
1082,2014-02-19,3,7202.0,1059,1,1,7426
1083,2014-02-19,3,5092.0,363,1,1,5918
1084,2014-02-19,3,5659.0,755,1,1,6303
1085,2014-02-19,3,8455.0,813,1,1,8320
1086,2014-02-19,3,8434.0,895,1,1,8605
1087,2014-02-19,3,5692.0,559,1,1,4756
1088,2014-02-19,3,5828.0,533,1,1,5875
1089,2014-02-19,3,9590.0,944,1,1,11455
1090,2014-02-19,3,7981.0,962,1,1,4982
1091,2014-02-19,3,8532.0,649,1,1,9285
1092,2014-02-19,3,11540.0,1110,1,1,11672
1093,2014-02-19,3,7571.0,797,1,1,8648
1094,2014-02-19,3,4461.0,348,1,1,4239
1095,2014-02-19,3,5210.0,666,1,1,5729
1096,2014-02-19,3,5162.0,624,1,1,5574
1097,2014-02-19,3,9301.0,2356,1,1,10861
