Store,Date,DayOfWeek,Sales,Customers,Promo,POST_Promo,POST_Customers,POST_Sales
5,2014-02-05,3,6486.0,700,1,1,764,4712
6,2014-02-05,3,6017.0,695,1,1,792,7168
7,2014-02-05,3,8998.0,922,1,1,686,8746
8,2014-02-05,3,6595.0,757,1,1,790,6748
9,2014-02-05,3,7514.0,643,1,1,581,6746
10,2014-02-05,3,5062.0,590,1,1,658,6506
11,2014-02-05,3,9024.0,1219,1,1,492,7208
12,2014-02-05,3,9489.0,1036,1,1,888,8108
13,2014-02-05,3,6058.0,441,1,1,742,5924
14,2014-02-05,3,5842.0,634,1,1,1150,7146
15,2014-02-05,3,7593.0,665,1,1,356,4969
16,2014-02-05,3,8487.0,915,1,1,385,5152
17,2014-02-05,3,8126.0,926,1,1,553,6180
18,2014-02-05,3,7434.0,826,1,1,821,7163
19,2014-02-05,3,7119.0,708,1,1,735,7457
20,2014-02-05,3,8352.0,964,1,1,377,5574
21,2014-02-05,3,6339.0,582,1,1,860,6296
22,2014-02-05,3,4805.0,505,1,1,789,6208
23,2014-02-05,3,6132.0,465,1,1,451,5836
24,2014-02-05,3,11179.0,973,1,1,552,8759
26,2014-02-05,3,7733.0,555,1,1,395,6481
27,2014-02-05,3,11685.0,1189,1,1,1002,9031
28,2014-02-05,3,5635.0,603,1,1,555,5575
29,2014-02-05,3,7699.0,684,1,1,658,8196
30,2014-02-05,3,6529.0,937,1,1,491,5655
31,2014-02-05,3,5940.0,578,1,1,1081,7951
32,2014-02-05,3,4577.0,508,1,1,613,4919
33,2014-02-05,3,9160.0,838,1,1,1235,9098
34,2014-02-05,3,7865.0,974,1,1,708,8780
35,2014-02-05,3,11133.0,736,1,1,809,9664
36,2014-02-05,3,9588.0,1110,1,1,836,8745
37,2014-02-05,3,7061.0,722,1,1,358,5369
38,2014-02-05,3,6337.0,529,1,1,846,6978
39,2014-02-05,3,6837.0,791,1,1,467,6007
40,2014-02-05,3,5184.0,650,1,1,848,6841
41,2014-02-05,3,5495.0,403,1,1,714,5588
42,2014-02-05,3,11022.0,1206,1,1,584,8267
43,2014-02-05,3,8601.0,714,1,1,692,7037
44,2014-02-05,3,6246.0,681,1,1,523,5668
45,2014-02-05,3,5578.0,386,1,1,895,5247
46,2014-02-05,3,6398.0,743,1,1,554,4799
47,2014-02-05,3,8346.0,1080,1,1,643,7306
48,2014-02-05,3,4588.0,494,1,1,489,4804
49,2014-02-05,3,7869.0,526,1,1,989,6942
50,2014-02-05,3,4572.0,340,1,1,1154,5288
51,2014-02-05,3,6111.0,431,1,1,925,6369
52,2014-02-05,3,9276.0,570,1,1,906,9446
53,2014-02-05,3,6169.0,627,1,1,443,5088
54,2014-02-05,3,8137.0,725,1,1,1101,7991
55,2014-02-05,3,5564.0,615,1,1,629,4615
56,2014-02-05,3,6508.0,408,1,1,1037,7515
57,2014-02-05,3,12888.0,1141,1,1,492,7579
58,2014-02-05,3,7068.0,517,1,1,403,5836
59,2014-02-05,3,6726.0,685,1,1,266,2095
60,2014-02-05,3,9652.0,861,1,1,808,8182
61,2014-02-05,3,4997.0,617,1,1,372,4559
62,2014-02-05,3,7357.0,792,1,1,1197,8208
63,2014-02-05,3,7176.0,619,1,1,738,6912
64,2014-02-05,3,9871.0,726,1,1,742,8732
65,2014-02-05,3,5731.0,491,1,1,663,4605
66,2014-02-05,3,5974.0,490,1,1,910,7301
67,2014-02-05,3,9609.0,932,1,1,621,7583
68,2014-02-05,3,7152.0,1139,1,1,353,4681
69,2014-02-05,3,9876.0,1164,1,1,670,9357
70,2014-02-05,3,7338.0,767,1,1,974,7386
71,2014-02-05,3,10738.0,799,1,1,630,8913
72,2014-02-05,3,5457.0,563,1,1,604,5052
73,2014-02-05,3,5668.0,551,1,1,549,6335
74,2014-02-05,3,6347.0,871,1,1,460,6310
75,2014-02-05,3,5711.0,592,1,1,665,6158
76,2014-02-05,3,8947.0,878,1,1,634,8248
77,2014-02-05,3,7447.0,662,1,1,1604,8604
78,2014-02-05,3,3884.0,513,1,1,736,3833
79,2014-02-05,3,6124.0,580,1,1,539,5596
80,2014-02-05,3,6838.0,489,1,1,993,7982
81,2014-02-05,3,6234.0,527,1,1,981,8108
82,2014-02-05,3,10061.0,893,1,1,539,8159
83,2014-02-05,3,3772.0,361,1,1,673,4147
84,2014-02-05,3,14895.0,1622,1,1,721,10152
85,2014-02-05,3,7107.0,914,1,1,555,7215
86,2014-02-05,3,5300.0,673,1,1,761,6544
87,2014-02-05,3,6950.0,804,1,1,1603,6570
88,2014-02-05,3,7096.0,693,1,1,778,5110
89,2014-02-05,3,6827.0,693,1,1,1058,8861
90,2014-02-05,3,9105.0,1108,1,1,499,7882
91,2014-02-05,3,6563.0,721,1,1,557,6536
92,2014-02-05,3,7221.0,561,1,1,868,7074
93,2014-02-05,3,6210.0,598,1,1,570,5947
94,2014-02-05,3,8060.0,652,1,1,843,7182
95,2014-02-05,3,8612.0,910,1,1,1154,8045
96,2014-02-05,3,7000.0,672,1,1,793,8174
97,2014-02-05,3,7416.0,689,1,1,700,7267
98,2014-02-05,3,4743.0,405,1,1,643,6887
99,2014-02-05,3,5636.0,504,1,1,870,5496
100,2014-02-05,3,8102.0,664,1,1,809,7929
101,2014-02-05,3,7782.0,769,1,1,819,8272
102,2014-02-05,3,7803.0,1154,1,1,889,7044
103,2014-02-05,3,4078.0,386,1,1,859,4636
104,2014-02-05,3,10113.0,1265,1,1,521,7955
105,2014-02-05,3,4926.0,617,1,1,644,4951
106,2014-02-05,3,9102.0,825,1,1,1484,8576
107,2014-02-05,3,7477.0,959,1,1,1129,8049
108,2014-02-05,3,10664.0,815,1,1,457,7201
109,2014-02-05,3,7080.0,757,1,1,749,7140
110,2014-02-05,3,5024.0,619,1,1,773,5492
111,2014-02-05,3,7804.0,570,1,1,422,6519
112,2014-02-05,3,6942.0,813,1,1,637,6209
113,2014-02-05,3,8879.0,821,1,1,680,9125
114,2014-02-05,3,5828.0,658,1,1,756,6024
115,2014-02-05,3,7896.0,574,1,1,890,7695
116,2014-02-05,3,7619.0,820,1,1,888,7387
117,2014-02-05,3,4217.0,526,1,1,359,4561
118,2014-02-05,3,8330.0,642,1,1,438,6369
119,2014-02-05,3,7331.0,732,1,1,414,6448
120,2014-02-05,3,7607.0,654,1,1,1123,8702
121,2014-02-05,3,5149.0,512,1,1,570,4356
122,2014-02-05,3,6035.0,678,1,1,926,7570
123,2014-02-05,3,10528.0,1176,1,1,518,8087
124,2014-02-05,3,4749.0,560,1,1,503,5449
125,2014-02-05,3,12692.0,1707,1,1,674,9441
126,2014-02-05,3,7055.0,611,1,1,690,5821
127,2014-02-05,3,5700.0,695,1,1,800,5783
128,2014-02-05,3,7648.0,608,1,1,602,7900
129,2014-02-05,3,10667.0,1235,1,1,547,8226
130,2014-02-05,3,5346.0,591,1,1,683,6062
131,2014-02-05,3,6561.0,651,1,1,780,6069
132,2014-02-05,3,6261.0,571,1,1,824,6478
133,2014-02-05,3,7836.0,842,1,1,536,7177
134,2014-02-05,3,5025.0,532,1,1,674,5114
135,2014-02-05,3,6223.0,505,1,1,546,6291
136,2014-02-05,3,7608.0,544,1,1,655,7570
137,2014-02-05,3,8710.0,957,1,1,582,7827
138,2014-02-05,3,8311.0,787,1,1,754,7491
139,2014-02-05,3,7224.0,533,1,1,1951,8112
140,2014-02-05,3,7703.0,1004,1,1,953,7591
141,2014-02-05,3,6698.0,676,1,1,691,5445
142,2014-02-05,3,4759.0,586,1,1,323,4138
143,2014-02-05,3,7378.0,612,1,1,572,7262
144,2014-02-05,3,7983.0,670,1,1,897,9467
145,2014-02-05,3,9410.0,1257,1,1,1058,9407
146,2014-02-05,3,8046.0,673,1,1,434,5641
147,2014-02-05,3,10062.0,988,1,1,679,7992
148,2014-02-05,3,8912.0,834,1,1,686,9335
149,2014-02-05,3,6776.0,523,1,1,916,7251
150,2014-02-05,3,8696.0,833,1,1,628,8364
151,2014-02-05,3,6946.0,659,1,1,937,7704
152,2014-02-05,3,7382.0,765,1,1,801,6088
153,2014-02-05,3,8938.0,707,1,1,720,7322
154,2014-02-05,3,9194.0,720,1,1,980,9082
155,2014-02-05,3,7337.0,645,1,1,816,6275
156,2014-02-05,3,8828.0,810,1,1,963,7232
157,2014-02-05,3,11358.0,1115,1,1,460,7773
158,2014-02-05,3,9448.0,548,1,1,705,8567
159,2014-02-05,3,8055.0,660,1,1,671,8495
160,2014-02-05,3,6119.0,565,1,1,900,6739
161,2014-02-05,3,7101.0,791,1,1,465,6808
162,2014-02-05,3,8344.0,549,1,1,576,6512
163,2014-02-05,3,6580.0,772,1,1,3072,7835
164,2014-02-05,3,7545.0,700,1,1,881,8277
165,2014-02-05,3,4759.0,511,1,1,641,3455
166,2014-02-05,3,7107.0,888,1,1,359,5740
167,2014-02-05,3,12351.0,1374,1,1,839,9480
168,2014-02-05,3,8622.0,771,1,1,470,7484
169,2014-02-05,3,7842.0,739,1,1,644,7802
170,2014-02-05,3,5435.0,531,1,1,437,5183
171,2014-02-05,3,9232.0,907,1,1,655,9116
172,2014-02-05,3,7060.0,894,1,1,853,7688
173,2014-02-05,3,8702.0,1024,1,1,507,9434
174,2014-02-05,3,5796.0,416,1,1,550,7045
175,2014-02-05,3,6151.0,683,1,1,730,7520
176,2014-02-05,3,5916.0,687,1,1,603,5974
177,2014-02-05,3,5097.0,575,1,1,544,4415
178,2014-02-05,3,11462.0,976,1,1,875,8868
179,2014-02-05,3,8641.0,1052,1,1,713,8473
180,2014-02-05,3,7528.0,863,1,1,962,8223
181,2014-02-05,3,8379.0,781,1,1,1162,9203
182,2014-02-05,3,5437.0,404,1,1,583,6169
183,2014-02-05,3,4876.0,561,1,1,843,5972
184,2014-02-05,3,7578.0,619,1,1,974,6944
185,2014-02-05,3,6649.0,465,1,1,609,6912
186,2014-02-05,3,4114.0,378,1,1,402,4120
187,2014-02-05,3,6467.0,828,1,1,671,7034
188,2014-02-05,3,5601.0,456,1,1,528,5327
189,2014-02-05,3,10291.0,867,1,1,482,7194
190,2014-02-05,3,7587.0,685,1,1,1396,10803
191,2014-02-05,3,5890.0,624,1,1,487,6412
192,2014-02-05,3,7326.0,529,1,1,727,8821
193,2014-02-05,3,7376.0,999,1,1,607,6091
194,2014-02-05,3,4962.0,407,1,1,681,6115
195,2014-02-05,3,12573.0,1434,1,1,529,7738
196,2014-02-05,3,5530.0,717,1,1,416,4532
197,2014-02-05,3,8746.0,973,1,1,582,9274
198,2014-02-05,3,3460.0,364,1,1,612,3583
199,2014-02-05,3,8741.0,595,1,1,769,8766
200,2014-02-05,3,8352.0,1000,1,1,1328,8367
201,2014-02-05,3,5503.0,373,1,1,787,5969
202,2014-02-05,3,6174.0,480,1,1,806,4619
203,2014-02-05,3,9195.0,1184,1,1,706,6992
204,2014-02-05,3,5932.0,555,1,1,615,6006
205,2014-02-05,3,7556.0,959,1,1,354,4959
206,2014-02-05,3,7946.0,882,1,1,445,6525
207,2014-02-05,3,13333.0,1458,1,1,677,9698
208,2014-02-05,3,2740.0,363,1,1,685,3408
209,2014-02-05,3,5830.0,592,1,1,1485,6460
210,2014-02-05,3,3960.0,351,1,1,422,3808
211,2014-02-05,3,15119.0,1619,1,1,1473,13620
212,2014-02-05,3,6533.0,574,1,1,1141,6394
213,2014-02-05,3,9844.0,736,1,1,786,9085
214,2014-02-05,3,9200.0,665,1,1,340,6433
215,2014-02-05,3,7534.0,500,1,1,897,7437
216,2014-02-05,3,7512.0,905,1,1,638,7589
217,2014-02-05,3,4640.0,668,1,1,461,5287
218,2014-02-05,3,5967.0,773,1,1,672,4795
219,2014-02-05,3,3679.0,446,1,1,744,4967
220,2014-02-05,3,5596.0,722,1,1,595,4631
221,2014-02-05,3,5761.0,530,1,1,963,6836
222,2014-02-05,3,5431.0,600,1,1,842,5140
223,2014-02-05,3,8764.0,808,1,1,346,6257
224,2014-02-05,3,7031.0,474,1,1,671,8399
225,2014-02-05,3,5316.0,575,1,1,542,5611
226,2014-02-05,3,7538.0,693,1,1,943,8466
227,2014-02-05,3,6744.0,598,1,1,584,7312
228,2014-02-05,3,7876.0,540,1,1,793,8609
229,2014-02-05,3,9332.0,742,1,1,977,9803
230,2014-02-05,3,7921.0,940,1,1,627,7640
231,2014-02-05,3,5039.0,393,1,1,748,5267
232,2014-02-05,3,2924.0,250,1,1,597,3940
233,2014-02-05,3,10102.0,1060,1,1,735,10178
234,2014-02-05,3,13886.0,1148,1,1,491,7541
235,2014-02-05,3,6945.0,565,1,1,378,6060
236,2014-02-05,3,7224.0,887,1,1,584,8005
237,2014-02-05,3,4346.0,545,1,1,1237,4870
238,2014-02-05,3,9155.0,1291,1,1,655,8910
239,2014-02-05,3,4985.0,445,1,1,841,6135
240,2014-02-05,3,4732.0,453,1,1,770,5819
241,2014-02-05,3,6787.0,722,1,1,727,7136
242,2014-02-05,3,4327.0,344,1,1,892,4019
243,2014-02-05,3,9511.0,1096,1,1,710,7306
244,2014-02-05,3,5502.0,520,1,1,467,4773
245,2014-02-05,3,9194.0,1076,1,1,657,8770
246,2014-02-05,3,7522.0,987,1,1,430,8427
247,2014-02-05,3,9467.0,710,1,1,575,8195
248,2014-02-05,3,8995.0,1150,1,1,681,8166
249,2014-02-05,3,4857.0,501,1,1,465,3655
250,2014-02-05,3,10511.0,713,1,1,1363,8786
251,2014-02-05,3,21067.0,2566,1,1,666,10746
252,2014-02-05,3,12976.0,854,1,1,841,11446
253,2014-02-05,3,7481.0,796,1,1,923,7176
254,2014-02-05,3,3024.0,238,1,1,1143,4296
255,2014-02-05,3,6497.0,660,1,1,501,7226
256,2014-02-05,3,11279.0,1398,1,1,698,11143
257,2014-02-05,3,5661.0,651,1,1,812,5864
258,2014-02-05,3,5452.0,466,1,1,715,5912
259,2014-02-05,3,12924.0,2621,1,1,783,9960
260,2014-02-05,3,6822.0,914,1,1,748,9384
261,2014-02-05,3,16781.0,1092,1,1,506,7703
262,2014-02-05,3,19773.0,2992,1,1,680,11616
263,2014-02-05,3,3458.0,336,1,1,498,4169
264,2014-02-05,3,8704.0,1135,1,1,828,8515
265,2014-02-05,3,5597.0,531,1,1,408,4325
266,2014-02-05,3,4937.0,603,1,1,1656,4374
267,2014-02-05,3,8718.0,968,1,1,1081,8041
268,2014-02-05,3,6350.0,741,1,1,766,4972
269,2014-02-05,3,10361.0,1311,1,1,506,7570
270,2014-02-05,3,9041.0,1193,1,1,722,8888
271,2014-02-05,3,10012.0,982,1,1,1202,9911
272,2014-02-05,3,7673.0,704,1,1,910,7432
273,2014-02-05,3,7629.0,750,1,1,832,7621
274,2014-02-05,3,3306.0,853,1,1,620,3747
275,2014-02-05,3,8482.0,777,1,1,631,9850
276,2014-02-05,3,4966.0,596,1,1,793,4254
277,2014-02-05,3,7451.0,553,1,1,1036,8037
278,2014-02-05,3,8066.0,867,1,1,523,6553
279,2014-02-05,3,8958.0,648,1,1,505,5154
280,2014-02-05,3,5856.0,473,1,1,1131,7859
281,2014-02-05,3,5564.0,485,1,1,479,5161
282,2014-02-05,3,5024.0,685,1,1,670,5125
283,2014-02-05,3,6777.0,700,1,1,1323,9581
284,2014-02-05,3,6218.0,478,1,1,412,3168
285,2014-02-05,3,5104.0,421,1,1,643,5856
286,2014-02-05,3,5688.0,476,1,1,508,5067
287,2014-02-05,3,8285.0,811,1,1,385,6952
288,2014-02-05,3,5924.0,413,1,1,683,6137
289,2014-02-05,3,7007.0,550,1,1,685,6775
290,2014-02-05,3,8015.0,737,1,1,-50,4155
291,2014-02-05,3,8932.0,905,1,1,865,6994
292,2014-02-05,3,6216.0,724,1,1,1137,7705
293,2014-02-05,3,7041.0,872,1,1,898,6507
294,2014-02-05,3,6606.0,863,1,1,407,7002
295,2014-02-05,3,5770.0,663,1,1,431,4860
296,2014-02-05,3,7726.0,780,1,1,914,6823
297,2014-02-05,3,8169.0,774,1,1,1252,8473
298,2014-02-05,3,7785.0,627,1,1,867,7628
299,2014-02-05,3,5235.0,512,1,1,586,5289
300,2014-02-05,3,6895.0,839,1,1,955,8060
301,2014-02-05,3,5813.0,640,1,1,670,6284
302,2014-02-05,3,3748.0,304,1,1,587,3966
303,2014-02-05,3,7176.0,726,1,1,785,7260
304,2014-02-05,3,8165.0,1139,1,1,809,7114
305,2014-02-05,3,5449.0,466,1,1,1402,6867
306,2014-02-05,3,4793.0,475,1,1,741,4933
307,2014-02-05,3,2509.0,267,1,1,969,4628
308,2014-02-05,3,11302.0,1052,1,1,1015,8920
309,2014-02-05,3,8140.0,637,1,1,568,7176
310,2014-02-05,3,8336.0,670,1,1,545,8164
311,2014-02-05,3,7963.0,971,1,1,541,6740
312,2014-02-05,3,6083.0,519,1,1,680,7140
313,2014-02-05,3,7781.0,718,1,1,1439,8764
314,2014-02-05,3,6454.0,674,1,1,759,5219
315,2014-02-05,3,5042.0,505,1,1,769,5603
316,2014-02-05,3,10653.0,918,1,1,673,9634
317,2014-02-05,3,5496.0,550,1,1,403,5435
318,2014-02-05,3,8926.0,759,1,1,1438,8672
319,2014-02-05,3,7822.0,808,1,1,942,8037
320,2014-02-05,3,16967.0,2153,1,1,510,6820
321,2014-02-05,3,6032.0,583,1,1,875,6827
322,2014-02-05,3,5414.0,567,1,1,440,5705
323,2014-02-05,3,7829.0,618,1,1,678,8191
324,2014-02-05,3,6465.0,780,1,1,488,5807
325,2014-02-05,3,6754.0,662,1,1,1647,7479
326,2014-02-05,3,4621.0,335,1,1,379,5798
327,2014-02-05,3,7882.0,953,1,1,1160,8444
328,2014-02-05,3,5096.0,575,1,1,1105,6421
329,2014-02-05,3,7297.0,646,1,1,624,6775
330,2014-02-05,3,4015.0,429,1,1,881,5372
331,2014-02-05,3,7009.0,914,1,1,663,7660
332,2014-02-05,3,4354.0,560,1,1,456,3469
333,2014-02-05,3,10190.0,1298,1,1,1005,10866
334,2014-02-05,3,6383.0,596,1,1,653,7723
335,2014-02-05,3,19837.0,3184,1,1,776,11235
336,2014-02-05,3,15924.0,2078,1,1,1192,14623
337,2014-02-05,3,4906.0,368,1,1,760,7109
338,2014-02-05,3,7573.0,596,1,1,1211,7647
339,2014-02-05,3,5472.0,655,1,1,578,4602
340,2014-02-05,3,8839.0,882,1,1,750,7438
341,2014-02-05,3,5768.0,814,1,1,3070,5910
342,2014-02-05,3,11646.0,839,1,1,464,7289
343,2014-02-05,3,7728.0,669,1,1,634,8145
344,2014-02-05,3,9257.0,1217,1,1,1126,8386
345,2014-02-05,3,5228.0,521,1,1,644,4633
346,2014-02-05,3,6580.0,609,1,1,523,7837
347,2014-02-05,3,4896.0,377,1,1,607,6010
348,2014-02-05,3,8702.0,709,1,1,1350,9414
349,2014-02-05,3,7944.0,775,1,1,1081,9053
350,2014-02-05,3,7095.0,463,1,1,1043,7333
351,2014-02-05,3,6533.0,537,1,1,623,6442
352,2014-02-05,3,6512.0,589,1,1,1340,6636
353,2014-02-05,3,6069.0,1498,1,1,581,6211
354,2014-02-05,3,8331.0,701,1,1,1446,9168
355,2014-02-05,3,9947.0,1186,1,1,507,6258
356,2014-02-05,3,5552.0,433,1,1,528,5787
357,2014-02-05,3,9248.0,1154,1,1,707,9121
358,2014-02-05,3,10460.0,1128,1,1,647,8923
359,2014-02-05,3,6723.0,567,1,1,953,7441
360,2014-02-05,3,7498.0,753,1,1,402,4803
361,2014-02-05,3,7013.0,618,1,1,660,7040
362,2014-02-05,3,9737.0,1196,1,1,248,6496
363,2014-02-05,3,7176.0,980,1,1,1036,7474
364,2014-02-05,3,4678.0,528,1,1,447,5233
365,2014-02-05,3,5923.0,604,1,1,1295,7091
366,2014-02-05,3,6325.0,609,1,1,698,8038
367,2014-02-05,3,6111.0,583,1,1,514,6368
368,2014-02-05,3,10594.0,743,1,1,893,10709
369,2014-02-05,3,7089.0,528,1,1,1151,7978
370,2014-02-05,3,8195.0,603,1,1,404,7264
371,2014-02-05,3,7949.0,576,1,1,860,7596
372,2014-02-05,3,8776.0,757,1,1,568,8222
373,2014-02-05,3,5075.0,331,1,1,541,4768
374,2014-02-05,3,8097.0,880,1,1,544,6788
375,2014-02-05,3,11842.0,908,1,1,404,7143
376,2014-02-05,3,9156.0,1016,1,1,446,5258
377,2014-02-05,3,8727.0,996,1,1,702,7331
378,2014-02-05,3,7637.0,1053,1,1,420,6413
379,2014-02-05,3,4332.0,512,1,1,386,3809
380,2014-02-05,3,17869.0,1661,1,1,890,12978
381,2014-02-05,3,9509.0,1042,1,1,1448,10959
382,2014-02-05,3,8359.0,672,1,1,555,7598
383,2014-02-05,3,18099.0,2187,1,1,821,12956
384,2014-02-05,3,9908.0,1060,1,1,619,8645
385,2014-02-05,3,8531.0,705,1,1,649,8034
386,2014-02-05,3,10605.0,764,1,1,473,7734
387,2014-02-05,3,10236.0,1257,1,1,428,6798
388,2014-02-05,3,11211.0,1141,1,1,522,7157
389,2014-02-05,3,12508.0,1424,1,1,734,10113
390,2014-02-05,3,14098.0,1250,1,1,930,12666
391,2014-02-05,3,6409.0,749,1,1,291,3801
392,2014-02-05,3,8160.0,745,1,1,1927,6825
393,2014-02-05,3,6434.0,620,1,1,908,6991
394,2014-02-05,3,7671.0,554,1,1,372,6662
395,2014-02-05,3,3856.0,508,1,1,581,4562
396,2014-02-05,3,10668.0,1091,1,1,811,9037
397,2014-02-05,3,7083.0,915,1,1,442,6270
398,2014-02-05,3,6197.0,637,1,1,802,5222
399,2014-02-05,3,6147.0,598,1,1,795,5847
400,2014-02-05,3,10370.0,1349,1,1,479,6966
401,2014-02-05,3,8293.0,779,1,1,513,7393
402,2014-02-05,3,5951.0,610,1,1,761,6192
403,2014-02-05,3,8348.0,766,1,1,680,8403
404,2014-02-05,3,5986.0,660,1,1,618,5839
405,2014-02-05,3,5647.0,535,1,1,482,5028
406,2014-02-05,3,6260.0,416,1,1,549,6511
407,2014-02-05,3,4170.0,316,1,1,1425,4256
408,2014-02-05,3,4822.0,464,1,1,621,5101
409,2014-02-05,3,6006.0,559,1,1,581,6577
410,2014-02-05,3,7498.0,921,1,1,366,5286
411,2014-02-05,3,8727.0,637,1,1,1052,8463
412,2014-02-05,3,9033.0,601,1,1,460,7829
413,2014-02-05,3,8377.0,1018,1,1,905,7538
414,2014-02-05,3,6378.0,425,1,1,944,7660
415,2014-02-05,3,5925.0,471,1,1,569,6729
416,2014-02-05,3,12468.0,1517,1,1,1024,9892
417,2014-02-05,3,7838.0,809,1,1,624,7603
418,2014-02-05,3,6840.0,597,1,1,903,6803
419,2014-02-05,3,5758.0,901,1,1,989,6967
420,2014-02-05,3,4350.0,359,1,1,671,4662
421,2014-02-05,3,8156.0,855,1,1,3785,9047
422,2014-02-05,3,4907.0,474,1,1,2156,5859
423,2014-02-05,3,10295.0,1600,1,1,1200,10289
424,2014-02-05,3,6744.0,781,1,1,398,6319
425,2014-02-05,3,3292.0,422,1,1,400,2686
426,2014-02-05,3,6634.0,748,1,1,906,6315
427,2014-02-05,3,9108.0,839,1,1,629,8813
428,2014-02-05,3,6258.0,497,1,1,737,6685
429,2014-02-05,3,5460.0,417,1,1,440,5320
430,2014-02-05,3,7771.0,635,1,1,347,5554
431,2014-02-05,3,9733.0,929,1,1,616,9080
432,2014-02-05,3,11947.0,1579,1,1,389,10112
433,2014-02-05,3,6039.0,658,1,1,724,4945
434,2014-02-05,3,9481.0,654,1,1,2916,9377
435,2014-02-05,3,3805.0,430,1,1,725,4077
436,2014-02-05,3,6639.0,720,1,1,3200,6405
437,2014-02-05,3,7341.0,662,1,1,471,5959
438,2014-02-05,3,6083.0,577,1,1,928,6664
439,2014-02-05,3,7716.0,944,1,1,441,7450
440,2014-02-05,3,5989.0,631,1,1,674,5548
441,2014-02-05,3,7025.0,671,1,1,873,7588
442,2014-02-05,3,4532.0,438,1,1,657,4836
443,2014-02-05,3,5648.0,512,1,1,744,6008
444,2014-02-05,3,10995.0,1243,1,1,871,12068
445,2014-02-05,3,7696.0,1118,1,1,1216,8783
446,2014-02-05,3,6291.0,772,1,1,564,7064
447,2014-02-05,3,6048.0,652,1,1,1036,8407
448,2014-02-05,3,9395.0,794,1,1,962,9992
449,2014-02-05,3,13383.0,1685,1,1,624,9417
450,2014-02-05,3,8882.0,985,1,1,403,5824
451,2014-02-05,3,5427.0,437,1,1,698,6521
452,2014-02-05,3,5535.0,479,1,1,409,5066
453,2014-02-05,3,7793.0,802,1,1,454,5969
454,2014-02-05,3,7002.0,882,1,1,559,5339
455,2014-02-05,3,8202.0,460,1,1,444,5577
456,2014-02-05,3,6897.0,898,1,1,441,5496
457,2014-02-05,3,4739.0,377,1,1,704,4835
458,2014-02-05,3,8036.0,657,1,1,474,6779
459,2014-02-05,3,11319.0,1275,1,1,777,8735
460,2014-02-05,3,4047.0,352,1,1,2703,6281
461,2014-02-05,3,4911.0,460,1,1,605,5261
462,2014-02-05,3,5163.0,625,1,1,537,5515
463,2014-02-05,3,7154.0,1106,1,1,399,6359
464,2014-02-05,3,11306.0,1290,1,1,575,8637
465,2014-02-05,3,8215.0,592,1,1,616,7322
466,2014-02-05,3,9064.0,861,1,1,880,8349
467,2014-02-05,3,13733.0,1594,1,1,497,7545
468,2014-02-05,3,6914.0,728,1,1,574,7376
469,2014-02-05,3,13442.0,1671,1,1,545,7190
470,2014-02-05,3,13275.0,1668,1,1,618,8095
471,2014-02-05,3,8025.0,578,1,1,844,7705
472,2014-02-05,3,5579.0,744,1,1,751,5353
473,2014-02-05,3,4067.0,533,1,1,1020,4874
474,2014-02-05,3,9232.0,871,1,1,564,8069
475,2014-02-05,3,7157.0,1008,1,1,521,6616
476,2014-02-05,3,7082.0,787,1,1,1338,9392
477,2014-02-05,3,6332.0,381,1,1,749,6411
478,2014-02-05,3,7948.0,747,1,1,845,6025
479,2014-02-05,3,12481.0,1341,1,1,976,10608
480,2014-02-05,3,6001.0,709,1,1,559,5554
481,2014-02-05,3,6007.0,498,1,1,969,6892
482,2014-02-05,3,8410.0,903,1,1,797,6708
483,2014-02-05,3,6156.0,737,1,1,333,3930
484,2014-02-05,3,6365.0,638,1,1,696,7517
485,2014-02-05,3,4549.0,416,1,1,931,7251
486,2014-02-05,3,5163.0,605,1,1,682,5063
487,2014-02-05,3,6818.0,630,1,1,891,6668
488,2014-02-05,3,4228.0,426,1,1,463,4298
489,2014-02-05,3,9647.0,786,1,1,626,7756
490,2014-02-05,3,8349.0,1140,1,1,615,8183
491,2014-02-05,3,6778.0,519,1,1,330,5596
492,2014-02-05,3,9124.0,1201,1,1,751,7912
493,2014-02-05,3,9065.0,830,1,1,826,7735
494,2014-02-05,3,8747.0,1147,1,1,392,6547
495,2014-02-05,3,5443.0,383,1,1,1472,6112
496,2014-02-05,3,8261.0,835,1,1,730,8091
497,2014-02-05,3,9289.0,1094,1,1,517,6721
498,2014-02-05,3,6715.0,896,1,1,1049,6748
499,2014-02-05,3,5472.0,714,1,1,534,4291
500,2014-02-05,3,5416.0,382,1,1,633,5059
501,2014-02-05,3,7496.0,773,1,1,551,5435
502,2014-02-05,3,11640.0,1634,1,1,957,11884
503,2014-02-05,3,6808.0,464,1,1,699,6273
504,2014-02-05,3,6688.0,1002,1,1,787,6930
505,2014-02-05,3,5222.0,659,1,1,593,5848
506,2014-02-05,3,9410.0,1019,1,1,715,8365
507,2014-02-05,3,8741.0,646,1,1,724,9515
508,2014-02-05,3,7336.0,678,1,1,743,6599
509,2014-02-05,3,7481.0,594,1,1,618,6026
510,2014-02-05,3,9256.0,936,1,1,573,7137
511,2014-02-05,3,6270.0,831,1,1,624,6891
512,2014-02-05,3,5748.0,1359,1,1,514,5328
513,2014-02-05,3,19580.0,2181,1,1,684,11010
514,2014-02-05,3,6354.0,650,1,1,535,6114
515,2014-02-05,3,8882.0,662,1,1,870,9387
